Nome: CAMPOS
Codigo Estacao: 83698
Latitude: -21.74249999
Longitude: -41.33277777
Altitude: 11.2
Situacao: Operante
Data Inicial: 1981-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1981-12-16;2,6;8,5;0;34,4;27,04;23,2;82,25;69;3,2;
1981-12-17;2,2;,4;23,8;28,8;24,44;22,4;88,75;75;,533333;
1981-12-18;,7;4,2;7,6;30,1;25,42;22,6;83,5;69;3,466667;
1981-12-19;1,8;11,9;0;32,2;26,28;21,8;77,5;60;3,9;
1981-12-20;2,3;12;0;30,8;26,02;21,8;73,25;63;3,966667;
1981-12-21;3;12;0;32,8;26,4;22;73,75;58;3,533333;
1981-12-22;2,8;11,5;0;34,8;27,44;21,8;74;58;3,433333;
1981-12-23;2,9;11,8;0;35,8;28;22,8;74;58;3,066667;
1981-12-24;3,5;8,4;0;35;27,92;23,6;74;64;3,266667;
1981-12-25;2,6;1;,3;27,6;24,42;22,3;78,25;64;2,366667;
1981-12-26;2;9;0;29,6;24,82;20,5;64,5;51;2,4;
1981-12-27;3;0;0;25,2;21,08;18,8;85;68;1,2;
1981-12-28;1;0;25,9;21,8;20,46;18,6;94,5;95;1,066667;
1981-12-29;,4;1,4;16,8;25,4;22,08;19,4;88,25;83;1,833333;
1981-12-30;1,4;11,5;,1;29,2;23,84;19,3;72,25;52;1,8;
1981-12-31;2,3;11,5;0;29,4;24,9;20,5;78,5;62;1,733333;
1982-01-01;null;8;0;33,8;null;22,5;75,25;null;null;
1982-01-02;null;8,1;,6;33,6;null;24,2;72,25;null;null;
1982-01-03;2,5;0;11,2;25,6;23,04;22,2;94,5;null;1,066667;
1982-01-04;,5;0;15,9;22,2;20,84;20;95;null;1,833333;
1982-01-05;,2;,2;16,1;27,2;22,94;19,9;89,5;null;2,1;
1982-01-06;1,1;3,6;3,9;28,4;24,68;20,8;85,25;null;1,866667;
1982-01-07;1,4;11,3;0;30,2;25,7;21,9;77,5;null;3,3;
1982-01-08;2,6;11,6;0;31,6;26,14;21,7;76,25;null;3,5;
1982-01-09;3,2;11,2;0;30,6;26,48;23;73,75;null;4,6;
1982-01-10;3,4;9,6;0;31,6;26,92;23,2;72,25;null;3,733333;
1982-01-11;3;7,2;0;33,3;26,48;22,9;81;null;2,566667;
1982-01-12;2;,3;55,2;30,6;24,76;22,2;89,25;null;2,133333;
1982-01-13;null;1,9;4,9;28,6;null;22;76,75;null;null;
1982-01-14;1,9;9,4;0;29,6;25,4;21;69,75;60;1,533333;
1982-01-15;2,7;8,5;0;30,4;25,92;22,7;84,25;null;2,4;
1982-01-16;1,8;11,1;,7;30;25,24;22;75,5;null;2,5;
1982-01-17;2,6;11,4;0;31,5;25,74;21;73,25;null;2,066667;
1982-01-18;2,6;10,7;0;30,5;25,72;21,5;74,5;null;1,966667;
1982-01-19;2,8;6,7;0;29,8;25,4;22,4;73,25;null;2,533333;
1982-01-20;2,6;3,8;1,7;28,4;24,88;21,4;73,75;null;2,966667;
1982-01-21;2,2;2;0;29;25,28;21,2;79,5;null;2,333333;
1982-01-22;1,6;1,4;0;31,4;26,06;22,7;79;null;2,166667;
1982-01-23;2;1,6;0;30,8;26,4;23,4;76,75;null;2,366667;
1982-01-24;2,4;,2;3,4;26,9;22,98;21,4;87;null;1,966667;
1982-01-25;1;,4;14,4;27,2;23,28;21,2;86,25;null;2,333333;
1982-01-26;1,2;2,2;0;30;25,44;21,8;82,25;null;2,266667;
1982-01-27;1,9;2,9;0;29,6;25,78;22,9;78;null;2,466667;
1982-01-28;2,1;6,8;,6;30,3;26;22,9;79;null;2,4;
1982-01-29;2,2;7;10,8;29,4;25,4;21,8;80,25;null;2,333333;
1982-01-30;2;7,4;0;30,2;25,92;22,2;77;null;1,7;
1982-01-31;2,6;1,6;0;28,6;24,86;22,5;80;null;1,1;
1982-02-01;2;1;2,2;27;24,56;21,6;84,75;null;1,4;
1982-02-02;1,4;6,7;16,6;29,6;25,12;22,2;82;null;2;
1982-02-03;2,1;11,8;0;30,6;25,88;21,2;73,75;null;3,566667;
1982-02-04;3;11,7;0;32,4;26,72;22,4;74;null;3,366667;
1982-02-05;3;9,7;0;33,2;27,02;22,5;75,25;null;3,8;
1982-02-06;2,7;6,8;0;35;27,38;22,9;74,5;null;2,866667;
1982-02-07;2,5;9,4;0;31,8;26,76;23,8;78,5;null;3,433333;
1982-02-08;3,2;7,7;0;31,4;26,76;23;77;null;3,066667;
1982-02-09;3,1;11,5;0;30,4;25,82;22,5;76,25;null;3,133333;
1982-02-10;2,9;11,4;0;31,2;26,42;22,5;71,25;null;3,8;
1982-02-11;3,3;10,8;0;32,5;26,46;22,2;71,5;null;3,2;
1982-02-12;3,2;5,4;0;32,4;26,1;22,3;77,25;null;3,633333;
1982-02-13;2,5;5,9;0;30,6;25,96;23;72,75;null;3,1;
1982-02-14;3,4;10,6;0;32;26,72;22,2;66,5;null;3,866667;
1982-02-15;3,9;11,3;0;33,8;27,1;22,3;72,5;null;4,266667;
1982-02-16;null;11,6;0;32;null;22,4;72;null;null;
1982-02-17;3,5;11;,9;30,8;26;22,8;80,75;60;3,3;
1982-02-18;2,6;11,3;0;31,8;26,9;22,7;76,75;null;3,066667;
1982-02-19;2,8;11;0;31,4;26,46;22,7;76,25;null;3,166667;
1982-02-20;3,2;11,6;0;32,8;26,94;22,3;69,75;null;3,733333;
1982-02-21;3,8;11,4;0;33,6;27,26;22,5;70,5;null;3,6;
1982-02-22;3,5;11,4;0;34;27,52;22,4;70,75;null;4;
1982-02-23;3,3;10,8;0;37,2;28,32;23,2;73,75;null;3,233333;
1982-02-24;3,4;10,1;0;36,3;28,18;23,2;70,5;null;3,5;
1982-02-25;3,5;6,4;0;36,8;27,96;24,2;78,75;null;2,866667;
1982-02-26;2,6;4,1;0;34,4;27,72;24,4;78,5;null;1,933333;
1982-02-27;1,9;6,6;0;34,8;27,72;23,4;76,25;null;2,233333;
1982-02-28;2,2;2,3;0;31,4;26,24;24,4;84,75;null;1,1;
1982-03-01;1,4;5,7;4,1;33,6;27,1;23,3;81,5;null;2,066667;
1982-03-02;1,8;2,5;11,6;31,8;25,9;23,3;86,5;null;2,133333;
1982-03-03;1,2;2,3;4,2;29,2;24,9;22,9;80,5;null;3,466667;
1982-03-04;1,6;,6;1,6;27,6;23,8;20,8;81,5;null;1,566667;
1982-03-05;1,6;,3;0;27,7;23,46;20;83,5;null;1,566667;
1982-03-06;1,1;1,4;12,6;28,4;24,1;20,1;83,75;null;1,966667;
1982-03-07;1,4;0;11,4;23,6;22,52;21,3;96,25;null;2,533333;
1982-03-08;,2;1,3;17;28,2;24,86;22,3;88,25;null;2,033333;
1982-03-09;1,1;0;2,3;28,7;25,38;23,7;88,25;null;,8;
1982-03-10;,9;0;0;30,3;26,04;23,7;87,5;null;,533333;
1982-03-11;1;,7;1,5;31,4;26,08;23,9;86,5;null;1,566667;
1982-03-12;1,1;2,3;15,3;29,4;25,44;22,4;88,25;null;1,4;
1982-03-13;,8;0;13,7;27,6;24,28;22,2;86;null;2,133333;
1982-03-14;1,2;,9;2,3;28,8;24,7;22,4;85,75;null;,6;
1982-03-15;1,4;10,4;,3;34,5;26,88;22,3;78,25;null;3,266667;
1982-03-16;1,7;3,3;0;31,6;26,98;24,3;84;null;1,7;
1982-03-17;1,3;5,7;,7;32,8;27,22;23,1;83;null;2,366667;
1982-03-18;1,5;6,9;1,9;32,3;26,34;23,7;79;null;2,3;
1982-03-19;2,2;2,1;0;29,4;25,92;22,4;82,25;null;1,366667;
1982-03-20;1,2;2,3;4,9;28,6;25,34;22,8;88,5;null;1,8;
1982-03-21;1,1;1;4,2;28,6;25,28;22,8;87,25;null;1,7;
1982-03-22;1;3,7;3,5;28,9;25,92;22,9;81,75;null;2,633333;
1982-03-23;1,4;,8;7,3;27,7;24,8;22,5;90,75;null;2,033333;
1982-03-24;,6;3,7;5,5;29;25,2;22,6;87,25;null;2,566667;
1982-03-25;null;3;,8;30,2;null;23,2;84,5;null;null;
1982-03-26;1;8,8;0;33,9;27,08;22,9;77;null;1,733333;
1982-03-27;1,9;4,3;2;30,8;25,92;21,8;83,75;null;,533333;
1982-03-28;1,3;7,8;0;33,6;26,84;23,3;82;null;2,3;
1982-03-29;null;7,3;2,2;32;null;22,6;82;null;null;
1982-03-30;1,6;4,1;0;32,8;26,54;23,5;82,25;64;2,133333;
1982-03-31;1,5;6,9;0;32;25,88;23,2;83,5;null;2,1;
1982-04-01;1,4;2,9;6,1;29,6;25,32;23;90;82;1,1;
1982-04-02;,8;7,7;23,2;29,2;24,54;22;85,75;68;,966667;
1982-04-03;1,4;8,3;0;31,6;25,92;21,8;81,25;60;,766667;
1982-04-04;1,4;4,4;0;30,9;25,64;22,3;82,25;68;2,133333;
1982-04-05;1,6;7,1;,5;29,6;24,84;21,2;82;64;1,033333;
1982-04-06;1,5;7,8;1,9;29,8;23,7;20,9;80,75;69;1,8;
1982-04-07;1,3;8;1,3;28,8;23,86;19,8;72,5;57;2,833333;
1982-04-08;2;10,2;0;31,5;24,5;19,6;71,75;49;2,533333;
1982-04-09;2,4;7,8;0;28,2;23,42;19,4;74,25;59;2,066667;
1982-04-10;2;5,4;0;28,9;23,58;19,7;72;54;2,166667;
1982-04-11;2,2;8,6;0;29,2;23,94;18,7;69;60;1,433333;
1982-04-12;2;9,2;0;30;24,02;19;74,5;56;,8;
1982-04-13;2;7,8;0;31;24,16;19,2;74,5;47;,6;
1982-04-14;2;,2;0;28,8;24,92;22;82,5;71;1,1;
1982-04-15;1,3;,9;0;30;24,88;22,8;88;70;1,566667;
1982-04-16;1,2;6,7;26,8;28,3;23,74;21,4;75,75;63;2,566667;
1982-04-17;1,8;6,8;0;29;23,96;20,7;76,5;61;2,666667;
1982-04-18;2,1;10,3;0;28;23,16;19,8;78,5;69;3,033333;
1982-04-19;1,8;1,3;4;26,2;21,78;19,2;84,75;78;1,766667;
1982-04-20;1,2;7,6;4,2;27;22,26;17,3;66;54;2,266667;
1982-04-21;2;9;0;27,6;21,6;17,2;78;60;,7;
1982-04-22;1,9;9,7;0;30,3;22,84;17,2;72,5;45;2,8;
1982-04-23;2,1;8,2;0;28,4;22,98;18,1;75,5;61;2,6;
1982-04-24;2;6,1;0;27,6;22,9;19,9;77,5;62;1,433333;
1982-04-25;1,1;7,4;0;26,8;22,02;18,3;73,25;55;1,166667;
1982-04-26;2,2;9,8;0;28,3;21,74;16,4;69,75;44;2,3;
1982-04-27;2,5;7,8;0;26,4;21,44;16,8;72,5;50;1,233333;
1982-04-28;1,9;2,8;1,8;26,8;21,08;18,3;85,5;71;3,066667;
1982-04-29;1,3;6,3;27,6;25,6;20,56;18;75,5;54;2,866667;
1982-04-30;2;3,2;,1;24,8;20,02;16,3;82,75;67;1,766667;
1982-05-01;1,3;5,2;0;26,4;20,36;18;90,75;null;1,633333;
1982-05-02;,8;10;2,3;28,9;21,46;15,6;79;null;1,466667;
1982-05-03;1,6;8,8;0;29,6;22,64;18,9;71,25;null;3,1;
1982-05-04;2,5;,3;0;23,2;19,14;17,1;87;null;1,466667;
1982-05-05;1;8,6;2,5;24,8;19,48;15,7;65,25;null;2,2;
1982-05-06;2,4;1;0;24;18,94;14,1;79,25;null;1,033333;
1982-05-07;1,5;1,3;4,8;23,4;19,86;17,1;89,75;null;1,633333;
1982-05-08;,7;8,2;3,8;26;21,36;17,2;78,25;null;2,533333;
1982-05-09;null;6,2;,6;26,6;null;17,1;81,75;null;null;
1982-05-10;1,2;9,7;0;28,2;21,76;16,4;78,5;51;2,166667;
1982-05-11;1,8;9,5;0;28,8;22,54;17,5;80,75;null;2,333333;
1982-05-12;1,7;5,1;0;26,6;23,32;20,8;79,75;null;1,933333;
1982-05-13;1,5;9,3;0;28,2;23,48;20,6;79;null;3,066667;
1982-05-14;1,7;9,2;0;27,6;22,94;20,4;81,5;null;2,366667;
1982-05-15;1,5;9,7;0;30,9;23,3;18,4;77,5;null;2,133333;
1982-05-16;1,9;8,1;0;27,9;22,48;19,9;86;null;1,6;
1982-05-17;1,3;4,4;0;29,5;23,2;20,3;86,25;null;1,433333;
1982-05-18;1;8,9;0;30;23,28;18,9;78,75;null;2,633333;
1982-05-19;2,1;10;0;31,2;23,98;17,9;75,75;null;1,7;
1982-05-20;2,4;,4;0;26,4;22,86;21,2;null;null;1,766667;
1982-05-21;1,4;5,7;0;28,2;22,88;20,2;79,75;null;1,8;
1982-05-22;1,6;0;0;22,4;20,04;18,8;89,25;null;2,066667;
1982-05-23;,6;2,6;,2;26,2;21,38;18,4;73;null;1,466667;
1982-05-24;1,9;2;0;25,5;21,6;19,5;82,75;null;1,033333;
1982-05-25;1,2;0;0;23,6;21,44;19;84,25;null;2,333333;
1982-05-26;1;1,6;,6;27,8;22;20,4;83,75;null;2,066667;
1982-05-27;1,1;8,9;0;27,5;20,56;16,3;77,25;null;1,1;
1982-05-28;2;2,9;0;25,4;20,64;17,7;77,5;null;2,4;
1982-05-29;1,5;7,8;,3;26;20,14;15,9;72;null;2,033333;
1982-05-30;1,8;3,3;2,6;25,2;19,98;16;79,75;null;1,9;
1982-05-31;1,5;,1;0;23,8;20,1;18,1;84;null;,7;
1982-06-01;1,5;8,9;0;27,8;20,94;15,7;77,25;null;1,533333;
1982-06-02;1,7;6,4;0;25,7;20,44;16,7;86,75;null;1,166667;
1982-06-03;1,6;5,8;0;26,2;19,92;16,1;83,25;null;,933333;
1982-06-04;1,4;9,4;0;28,9;21,76;16,3;81;null;2,366667;
1982-06-05;1,8;9,4;0;30,8;22,62;18,6;75,5;null;2,633333;
1982-06-06;2;9;0;31,6;23,4;18,2;76,5;null;1,033333;
1982-06-07;1,8;3,6;,7;27,3;21,92;18,8;82,5;null;,966667;
1982-06-08;1,2;6,5;2,8;28,8;22,02;18,5;84,5;null;,9;
1982-06-09;1,2;9,3;0;30,4;23,3;18,9;81,25;null;2,1;
1982-06-10;1,7;9,8;0;29,9;23,1;19,1;79;null;2,766667;
1982-06-11;2,2;9,9;0;30,4;22,62;17,7;75;null;1,866667;
1982-06-12;2,4;9,8;0;30,7;23,16;17,8;74,75;null;1,2;
1982-06-13;2,1;8,9;0;30,8;23;17,8;79,5;null;1,666667;
1982-06-14;1,7;5,8;0;27,6;22,42;19,1;81,25;null;1,866667;
1982-06-15;1,7;9,5;0;30;22,9;18,6;81,75;null;2,466667;
1982-06-16;2;8,5;0;28,5;22,76;18,9;76,25;null;,7;
1982-06-17;1,5;7,8;0;27,8;21,94;18,5;80,5;null;1,833333;
1982-06-18;1,6;9,1;0;29,2;22,24;18,1;78,5;null;,833333;
1982-06-19;1,4;8,8;0;29,4;22,1;17,7;78,5;null;2,533333;
1982-06-20;2;9,6;0;31,8;23,54;18;67,75;null;1,366667;
1982-06-21;2,7;8,9;0;27,6;22,64;19;75;null;2,166667;
1982-06-22;2;4,6;0;28;22,56;18,4;75,75;null;1,6;
1982-06-23;2;4,7;,1;28,4;22,24;18,9;78,75;null;,333333;
1982-06-24;1,5;5,6;0;30;23,16;18,8;81;null;1,133333;
1982-06-25;2,1;6,7;0;29,2;23,48;20,4;79,25;null;1,3;
1982-06-26;1,4;3,1;0;31;24,12;20,7;84;73;1,066667;
1982-06-27;1,6;9,7;3,2;32,4;23,96;18,5;77,75;null;2,133333;
1982-06-28;2,3;9,7;0;31,8;23,9;19,3;75,75;null;3,2;
1982-06-29;2,7;7,1;0;28,6;23,06;19,9;74,75;null;2,133333;
1982-06-30;2,3;4,4;0;30,2;22,96;18;78,25;null;2,033333;
1982-07-01;2;9,2;0;30,3;22,94;18,4;76;null;2,3;
1982-07-02;2;2,6;0;25,8;21,36;19;76;null;2,633333;
1982-07-03;2;4,7;0;29,4;22,3;18,2;69,75;null;1,333333;
1982-07-04;1,5;9,2;0;29,4;22,44;17,6;82;null;2,266667;
1982-07-05;null;7,5;0;31,4;null;19;81,25;null;null;
1982-07-06;2,2;9,5;0;31,6;24,1;20,1;74,25;56;2,6;
1982-07-07;2,7;9,3;0;31,4;23,02;18,5;70,75;null;1,6;
1982-07-08;2,5;9,7;0;32,2;23,42;17,8;67,25;null;2,066667;
1982-07-09;2,6;8,3;0;31;23,4;19;77,75;null;1,566667;
1982-07-10;2,1;8,6;0;26,6;22,26;18,2;77,5;null;2,7;
1982-07-11;2,1;6,2;0;28,7;22,92;20,3;80;null;,8;
1982-07-12;1,7;8,5;0;30,4;23,52;19,9;80,25;null;2,466667;
1982-07-13;2,3;8,8;0;31,4;23,56;18,4;69;null;2,033333;
1982-07-14;3,2;5,5;2,2;24,8;21,36;19;63,25;null;3,266667;
1982-07-15;3;4,7;0;25;21;17,4;71,25;null;1,566667;
1982-07-16;2;,4;0;22,4;19,68;17;83,75;null;1,666667;
1982-07-17;,7;8,1;2,8;26,3;21,36;17,9;74,75;null;2,333333;
1982-07-18;2,1;9,3;0;28,7;20,84;15,7;77,75;null;2,1;
1982-07-19;2,1;8,2;0;28,6;21,3;16,3;81;null;2,1;
1982-07-20;2;7,7;0;27,2;22,28;19,3;77;null;1,333333;
1982-07-21;1,6;8,4;0;28,2;21,08;17;78,5;null;1,566667;
1982-07-22;1,6;8,4;0;29,6;22,02;17,7;83;null;1,866667;
1982-07-23;1,9;9,5;0;28,2;21,44;17,2;73;null;2,433333;
1982-07-24;2,4;9,2;0;28,6;21,56;16,1;79,75;null;1,366667;
1982-07-25;2;9,5;0;29,2;22,2;17,3;76,25;null;2,2;
1982-07-26;2,2;9,4;0;28;21,4;17,1;76,25;null;1,266667;
1982-07-27;2,4;9,3;0;28;21,3;17,3;72,25;null;1,566667;
1982-07-28;2,4;7,8;0;28,2;21,96;15,7;77,25;null;2,366667;
1982-07-29;2;9,6;0;31;22,96;17,2;72;null;2,066667;
1982-07-30;3,2;0;,3;22,2;17,56;15,9;89,75;null;2,3;
1982-07-31;,4;4,7;15,4;22,8;18,16;14,2;75,75;null;1,866667;
1982-08-01;1,5;9,7;0;26,2;18,68;13,4;77,75;49;1,133333;
1982-08-02;,6;9,6;0;29,4;21,78;15,3;76,5;49;2,366667;
1982-08-03;3,4;7,3;0;26,5;21,68;18,9;75,25;72;2,966667;
1982-08-04;2,4;0;0;22,8;20,24;18,5;71;58;2,2;
1982-08-05;2;,8;0;24;20,74;18,7;86,75;77;1,133333;
1982-08-06;1;3,3;0;25;20,92;19,2;79;58;1,533333;
1982-08-07;1,5;9,7;0;27,2;21,46;16,9;78;58;3;
1982-08-08;2,2;9,9;0;30,4;23,26;17,7;74,25;57;3,633333;
1982-08-09;2,6;10;0;31,3;23,46;18,4;72,25;54;3,3;
1982-08-10;2,7;9,8;0;33,4;23,94;18,1;72,75;48;3,8;
1982-08-11;3;6,7;0;27,2;22,66;20,8;77,75;61;3,633333;
1982-08-12;1,9;1,8;23,6;23,7;20,54;19,6;83,5;70;3,366667;
1982-08-13;1,5;,8;3,8;23,3;20,42;17,1;80,5;66;2,5;
1982-08-14;1,9;1,8;2,8;25,3;21,2;18,4;75,75;59;3,5;
1982-08-15;1,9;9,9;0;29;22,52;17,4;75,5;58;3,7;
1982-08-16;2,3;1,4;0;30,9;23,56;18,1;74,5;47;1,866667;
1982-08-17;2,4;8,7;0;31,8;23,82;19,3;80;58;1,9;
1982-08-18;1,9;8,1;0;30,4;23,28;19,3;80,75;60;2,6;
1982-08-19;1,7;1,5;36,6;26;20,2;18,4;85,25;79;2,266667;
1982-08-20;1,4;4,5;,2;24,2;19,74;17,3;72,25;50;1,3;
1982-08-21;2,2;9,7;0;28,7;21,54;15,6;79,25;61;2,033333;
1982-08-22;1,8;9;0;33,5;24,38;18,6;68,25;37;2,7;
1982-08-23;2,8;8,9;0;29,6;22,9;18,9;81,25;52;1,266667;
1982-08-24;1,7;8,7;0;29;23,5;20,5;79;63;2,266667;
1982-08-25;2,1;10,1;0;29,8;23,9;19,1;76,75;61;3,633333;
1982-08-26;2,5;10;0;29,1;24,24;20,3;76,5;63;4,466667;
1982-08-27;2,5;8,8;0;28,8;24,02;20,4;77;64;4,533333;
1982-08-28;2,6;9,1;0;27,9;24,16;21,5;69,75;55;5,033333;
1982-08-29;3,2;9,9;0;27,5;23,08;18,3;69,5;52;5,066667;
1982-08-30;3,1;10,4;0;29,4;23,54;18,4;71,5;58;3,466667;
1982-08-31;2,6;10;0;32,2;24,5;19,1;72;54;4,133333;
1982-09-01;2,9;2,6;0;27,8;23,36;20,4;81;null;1,633333;
1982-09-02;1,9;1,1;11,5;25,8;22,38;20,8;78;null;1,9;
1982-09-03;1,4;3,5;0;26,4;22,12;19,4;78,25;null;2,233333;
1982-09-04;2,2;7,8;0;26,4;22,08;19,1;68,75;null;2,4;
1982-09-05;2,5;9,4;0;30,3;22,7;17,3;75;null;3,233333;
1982-09-06;2,5;8,9;0;29,2;22,98;19,1;76,25;null;3,033333;
1982-09-07;2,1;8,6;5,6;22,8;18,88;17,4;71;null;2,866667;
1982-09-08;2,5;6,4;0;23;18,24;15,2;67,5;null;2,833333;
1982-09-09;2,3;7,8;0;25,2;20,22;14,7;70;null;1,966667;
1982-09-10;2,2;8,8;0;28,4;21,6;16,7;72,75;null;1,366667;
1982-09-11;2,2;9,7;0;28,2;22,04;17,4;77;null;2,033333;
1982-09-12;2,4;9,4;0;28,6;23,26;18,7;72,75;null;3,566667;
1982-09-13;2,7;10;0;30,8;23,7;18,1;70;null;3,533333;
1982-09-14;3;9,5;0;32,3;24,52;18,7;71;null;4,633333;
1982-09-15;2,8;9,5;0;27,7;23,48;19,8;72;null;5;
1982-09-16;2,7;6,8;2,5;26,8;22;19,5;77,5;null;3,4;
1982-09-17;2,3;10,1;0;29,3;23,98;19,6;73,25;null;3,566667;
1982-09-18;2,9;9,6;0;34;25,32;20,3;69,75;40;2,966667;
1982-09-19;3,2;2,1;0;29,4;23,74;21,3;63;null;4,466667;
1982-09-20;3,9;0;0;22,9;19,94;18,4;74,25;null;3,033333;
1982-09-21;1,9;,3;0;21,3;19,22;16,7;77;null;1;
1982-09-22;1,2;,2;0;22,2;18,76;17,6;90,75;null;1,4;
1982-09-23;,6;0;4,2;22;19,04;16,4;82,5;null;1,166667;
1982-09-24;,9;2,4;,6;23,6;19,88;17,4;72,25;null;2,433333;
1982-09-25;2,1;9,8;0;25,9;21,3;17,3;66,5;null;3,166667;
1982-09-26;2,9;9,9;0;30;22,38;16,1;68;null;3,9;
1982-09-27;3,1;7,2;0;35,4;25,52;18,7;67,5;null;3,533333;
1982-09-28;4,1;4,1;0;32;24,76;21,6;62;null;4,4;
1982-09-29;3,7;,1;0;22,5;18,94;18;78,75;null;2,9;
1982-09-30;1,6;,7;0;22,8;19,96;16,8;67,5;null;1,1;
1982-10-01;2,1;,9;0;23,6;20,42;16;68,25;null;3,133333;
1982-10-02;2,2;4,5;0;27;22,5;18,3;69,75;null;4,8;
1982-10-03;2,8;1,7;0;30;22,76;20;83;null;2,633333;
1982-10-04;1,9;1,1;17,9;26,6;22,38;18,7;78,75;null;1,366667;
1982-10-05;1,6;10,2;0;33,9;25,38;18,6;70,25;null;2,966667;
1982-10-06;3,1;2,7;0;26,2;23,04;21,6;75;null;3,033333;
1982-10-07;2,1;7,3;0;32;24,76;19,6;78,25;null;3,766667;
1982-10-08;2,5;5,7;0;33,4;26,18;22;73,5;null;2,866667;
1982-10-09;3;,6;0;27,1;23,52;21,4;83,5;null;2,766667;
1982-10-10;1,2;,2;17,2;25;22,02;20,5;89,5;null;1,633333;
1982-10-11;,9;0;3,9;26,4;22,8;21,4;82,5;null;3,866667;
1982-10-12;1,4;3,2;1,6;26,3;22,32;19,3;84,5;null;2,366667;
1982-10-13;1,2;1,2;14,1;29;23,64;21,3;81,75;null;2,933333;
1982-10-14;1,3;1,8;27,1;25,2;21,06;17,4;60,5;null;2,966667;
1982-10-15;3;1,2;0;26,1;21,84;19,1;69;null;1,966667;
1982-10-16;2,5;4,4;0;25,1;21,62;19,2;64,5;null;2,2;
1982-10-17;2,2;6;,3;24,8;21,48;17,8;72,5;null;3,6;
1982-10-18;2,4;1;0;27,7;22,44;18,3;77,5;null;2,4;
1982-10-19;2,2;4,5;0;26,2;21,52;19,2;68,25;null;3,366667;
1982-10-20;2,8;10,1;0;26,8;22;16,9;72,5;null;3,6;
1982-10-21;2,7;7,7;0;29,2;24,76;20;75;null;3,4;
1982-10-22;2,8;11,1;0;30,2;25,4;21,7;72,75;null;4,633333;
1982-10-23;null;10,7;0;32,2;null;20,4;null;null;null;
1982-10-24;2,9;10,6;0;34,6;26,76;21,5;73,25;null;3,233333;
1982-10-25;2,9;10,8;0;34,4;26,68;22,1;74,5;null;2,2;
1982-10-26;2,6;3,4;0;29,2;25;22,3;79,75;null;3,133333;
1982-10-27;1,9;7,6;0;30,6;25,7;23,4;76,5;null;3,5;
1982-10-28;2,7;0;0;28,4;25,14;23,1;82,25;null;2,466667;
1982-10-29;1,7;,8;,2;27,8;25,12;23;84;null;1,3;
1982-10-30;1,3;9,1;,1;38;28,22;22,7;66,25;39;2,433333;
1982-10-31;3,7;2,9;0;28,4;24,72;22;64;null;3,033333;
1982-11-01;2,5;4,7;1,5;29,8;24,48;21;81,25;null;2,233333;
1982-11-02;1,8;10,9;0;31,2;25,6;20,7;71,5;null;5,033333;
1982-11-03;2,9;11,2;0;30,2;25,54;21,3;68,5;null;5,4;
1982-11-04;3,2;11,4;0;31,2;25,62;20,1;69,25;null;4;
1982-11-05;3,7;10;0;32,4;25,98;20,7;73;null;2,466667;
1982-11-06;2,8;10,8;0;31,9;26,08;21,3;71;null;4,3;
1982-11-07;3,3;7,2;0;34,5;26,58;21,8;78,5;null;2,6;
1982-11-08;2,6;5,4;3,8;31,6;26,12;22,7;77,75;null;2,3;
1982-11-09;2,1;9,8;0;33,2;27,08;23,3;74,5;null;3,266667;
1982-11-10;3;10,4;0;32;26,52;23;75;null;4,066667;
1982-11-11;2,8;11;0;34;27,22;22;70,5;null;4,466667;
1982-11-12;3,4;8,1;0;33,6;26,94;23,3;76,25;null;4,466667;
1982-11-13;3,5;,4;13;27,8;24,5;21,7;74,25;null;2,166667;
1982-11-14;2;0;0;26,2;23,82;21,7;73,75;null;3,2;
1982-11-15;2;1,6;0;30,4;24,82;21,6;82,5;null;2,7;
1982-11-16;1,8;1;0;30,6;25,62;22,8;80,5;null;2,633333;
1982-11-17;1,8;0;15,5;26;23,18;21,7;83,25;null;2,366667;
1982-11-18;1,7;1,9;0;26,4;23,34;20,5;78,25;null;1,333333;
1982-11-19;1,4;7,6;0;30,8;25,54;21,2;78,25;null;3,933333;
1982-11-20;2,4;10,7;0;37,2;28,62;22,7;71,25;44;3,1;
1982-11-21;3,5;4,8;1,6;36,8;28,84;24,7;69,25;null;2,633333;
1982-11-22;3,5;9,3;0;32,8;27,24;24,2;72,25;null;2,666667;
1982-11-23;2,6;10,2;0;34,4;27,44;23,3;71;null;2,766667;
1982-11-24;3;8,1;0;34,5;27,38;23,8;73,5;null;2,533333;
1982-11-25;2,9;9,9;9,9;35,2;26,86;22;77,5;null;2,266667;
1982-11-26;2,6;2,3;13,2;32;26,16;22,4;79;null;2,633333;
1982-11-27;2,2;2,7;24,5;30,8;26;22,5;79,75;null;2,433333;
1982-11-28;2;1,5;0;30,5;25,98;24;82,25;null;1,266667;
